425598 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499 <unfinished ...>
425969 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425969 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425969 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425969 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425972 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425972 write(8, "LOG_START_wsgi ,TS=1715882237.51"..., 38) = 38
425972 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425972 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425972 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425972 write(8, "PID = \n425149\n", 14) = 14
425972 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425972 write(8, "TID = \n425972\n", 14) = 14
425972 write(3, "INFO:werkzeug:TID = \n425972\n", 28) = 28
425972 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425972 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425972 write(8, "LOG_STOP_wsgi, TS=1715882237.519"..., 37) = 37
425972 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425972 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425972 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425972 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425975 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
425975 write(8, "LOG_START_wsgi ,TS=1715882237.54"..., 37) = 37
425975 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425975 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425975 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425975 write(8, "PID = \n425149\n", 14) = 14
425975 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425975 write(8, "TID = \n425975\n", 14) = 14
425975 write(3, "INFO:werkzeug:TID = \n425975\n", 28) = 28
425975 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425975 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425975 write(8, "LOG_STOP_wsgi, TS=1715882237.549"..., 36) = 36
425975 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425975 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425975 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425975 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425978 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425978 write(8, "LOG_START_wsgi ,TS=1715882237.88"..., 38) = 38
425978 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425978 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425978 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425978 write(8, "PID = \n425149\n", 14) = 14
425978 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425978 write(8, "TID = \n425978\n", 14) = 14
425978 write(3, "INFO:werkzeug:TID = \n425978\n", 28) = 28
425978 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425978 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425978 write(8, "LOG_STOP_wsgi, TS=1715882237.884"..., 37) = 37
425978 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425978 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425978 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425978 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425983 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425983 write(8, "LOG_START_wsgi ,TS=1715882237.91"..., 38) = 38
425983 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425983 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425983 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425983 write(8, "PID = \n425149\n", 14) = 14
425983 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425983 write(8, "TID = \n425983\n", 14) = 14
425983 write(3, "INFO:werkzeug:TID = \n425983\n", 28) = 28
425983 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425983 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425983 write(8, "LOG_STOP_wsgi, TS=1715882237.911"..., 37) = 37
425983 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425983 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425983 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425983 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425985 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499 <unfinished ...>
425985 write(8, "LOG_START_wsgi ,TS=1715882237.91"..., 37 <unfinished ...>
425985 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425985 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425985 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425985 write(8, "PID = \n425149\n", 14) = 14
425985 write(3, "INFO:werkzeug:PID = \n425149\n", 28 <unfinished ...>
425985 write(8, "TID = \n425985\n", 14) = 14
425985 write(3, "INFO:werkzeug:TID = \n425985\n", 28) = 28
425985 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425985 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425985 write(8, "LOG_STOP_wsgi, TS=1715882237.914"..., 36) = 36
425985 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425985 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425985 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425985 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425988 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
425988 write(8, "LOG_START_wsgi ,TS=1715882237.92"..., 37) = 37
425988 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425988 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425988 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425988 write(8, "PID = \n425149\n", 14) = 14
425988 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425988 write(8, "TID = \n425988\n", 14) = 14
425988 write(3, "INFO:werkzeug:TID = \n425988\n", 28) = 28
425988 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425988 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425988 write(8, "LOG_STOP_wsgi, TS=1715882237.923"..., 36) = 36
425988 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425988 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425988 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425988 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425993 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425993 write(8, "LOG_START_wsgi ,TS=1715882237.94"..., 38) = 38
425993 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425993 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425993 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425993 write(8, "PID = \n425149\n", 14) = 14
425993 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425993 write(8, "TID = \n425993\n", 14) = 14
425993 write(3, "INFO:werkzeug:TID = \n425993\n", 28) = 28
425993 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425993 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425993 write(8, "LOG_STOP_wsgi, TS=1715882237.941"..., 37) = 37
425993 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425993 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425993 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425993 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425996 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425996 write(8, "LOG_START_wsgi ,TS=1715882237.95"..., 38) = 38
425996 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425996 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425996 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425996 write(8, "PID = \n425149\n", 14) = 14
425996 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425996 write(8, "TID = \n425996\n", 14) = 14
425996 write(3, "INFO:werkzeug:TID = \n425996\n", 28) = 28
425996 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425996 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425996 write(8, "LOG_STOP_wsgi, TS=1715882237.952"..., 37) = 37
425996 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425996 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425996 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425996 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425998 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425998 write(8, "LOG_START_wsgi ,TS=1715882237.95"..., 38) = 38
425998 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425998 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425998 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425998 write(8, "PID = \n425149\n", 14) = 14
425998 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425998 write(8, "TID = \n425998\n", 14) = 14
425998 write(3, "INFO:werkzeug:TID = \n425998\n", 28) = 28
425998 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425998 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425998 write(8, "LOG_STOP_wsgi, TS=1715882237.955"..., 37) = 37
425998 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425998 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425998 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425998 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425999 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425999 write(8, "LOG_START_wsgi ,TS=1715882237.96"..., 38) = 38
425999 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425999 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425999 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425999 write(8, "PID = \n425149\n", 14) = 14
425999 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425999 write(8, "TID = \n425999\n", 14) = 14
425999 write(3, "INFO:werkzeug:TID = \n425999\n", 28) = 28
425999 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425999 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425999 write(8, "LOG_STOP_wsgi, TS=1715882237.963"..., 37) = 37
425999 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425999 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425999 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425999 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426002 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426002 write(8, "LOG_START_wsgi ,TS=1715882238.54"..., 38) = 38
426002 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426002 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426002 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426002 write(8, "PID = \n425149\n", 14) = 14
426002 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426002 write(8, "TID = \n426002\n", 14) = 14
426002 write(3, "INFO:werkzeug:TID = \n426002\n", 28) = 28
426002 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426002 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426002 write(8, "LOG_STOP_wsgi, TS=1715882238.544"..., 37) = 37
426002 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426002 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426002 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426002 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426005 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426005 write(8, "LOG_START_wsgi ,TS=1715882238.57"..., 38) = 38
426005 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426005 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426005 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426005 write(8, "PID = \n425149\n", 14) = 14
426005 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426005 write(8, "TID = \n426005\n", 14) = 14
426005 write(3, "INFO:werkzeug:TID = \n426005\n", 28) = 28
426005 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426005 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426005 write(8, "LOG_STOP_wsgi, TS=1715882238.575"..., 37) = 37
426005 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426005 write(3, "INFO:jaeger_tracing:Reporting sp"..., 110) = 110
426005 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426005 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426008 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426008 write(8, "LOG_START_wsgi ,TS=1715882238.90"..., 38) = 38
426008 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426008 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426008 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426008 write(8, "PID = \n425149\n", 14) = 14
426008 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426008 write(8, "TID = \n426008\n", 14) = 14
426008 write(3, "INFO:werkzeug:TID = \n426008\n", 28) = 28
426008 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426008 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426008 write(8, "LOG_STOP_wsgi, TS=1715882238.908"..., 37) = 37
426008 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426008 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426008 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426008 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426012 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426012 write(8, "LOG_START_wsgi ,TS=1715882238.94"..., 38) = 38
426012 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426012 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426012 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426012 write(8, "PID = \n425149\n", 14) = 14
426012 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426012 write(8, "TID = \n426012\n", 14) = 14
426012 write(3, "INFO:werkzeug:TID = \n426012\n", 28) = 28
426012 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426012 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426012 write(8, "LOG_STOP_wsgi, TS=1715882238.943"..., 37) = 37
426012 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426012 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426012 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426012 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426015 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426015 write(8, "LOG_START_wsgi ,TS=1715882238.95"..., 37) = 37
426015 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426015 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426015 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426015 write(8, "PID = \n425149\n", 14) = 14
426015 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426015 write(8, "TID = \n426015\n", 14) = 14
426015 write(3, "INFO:werkzeug:TID = \n426015\n", 28) = 28
426015 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426015 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426015 write(8, "LOG_STOP_wsgi, TS=1715882238.951"..., 36) = 36
426015 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426015 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426015 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426015 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426017 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426017 write(8, "LOG_START_wsgi ,TS=1715882238.95"..., 38) = 38
426017 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426017 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426017 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426017 write(8, "PID = \n425149\n", 14) = 14
426017 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426017 write(8, "TID = \n426017\n", 14) = 14
426017 write(3, "INFO:werkzeug:TID = \n426017\n", 28) = 28
426017 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426017 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426017 write(8, "LOG_STOP_wsgi, TS=1715882238.959"..., 37) = 37
426017 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426017 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426017 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426017 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426021 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426021 write(8, "LOG_START_wsgi ,TS=1715882238.97"..., 38) = 38
426021 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426021 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426021 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426021 write(8, "PID = \n425149\n", 14) = 14
426021 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426021 write(8, "TID = \n426021\n", 14) = 14
426021 write(3, "INFO:werkzeug:TID = \n426021\n", 28) = 28
426021 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426021 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426021 write(8, "LOG_STOP_wsgi, TS=1715882238.973"..., 37) = 37
426021 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426021 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426021 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426021 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426024 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426024 write(8, "LOG_START_wsgi ,TS=1715882238.97"..., 38) = 38
426024 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426024 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426024 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426024 write(8, "PID = \n425149\n", 14) = 14
426024 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426024 write(8, "TID = \n426024\n", 14) = 14
426024 write(3, "INFO:werkzeug:TID = \n426024\n", 28) = 28
426024 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426024 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426024 write(8, "LOG_STOP_wsgi, TS=1715882238.977"..., 37) = 37
426024 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426024 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426024 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426024 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426027 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426027 write(8, "LOG_START_wsgi ,TS=1715882238.98"..., 38) = 38
426027 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426027 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426027 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426027 write(8, "PID = \n425149\n", 14) = 14
426027 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426027 write(8, "TID = \n426027\n", 14) = 14
426027 write(3, "INFO:werkzeug:TID = \n426027\n", 28) = 28
426027 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426027 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426027 write(8, "LOG_STOP_wsgi, TS=1715882238.986"..., 37) = 37
426027 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426027 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426027 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426027 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426029 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426029 write(8, "LOG_START_wsgi ,TS=1715882238.99"..., 38) = 38
426029 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426029 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426029 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426029 write(8, "PID = \n425149\n", 14) = 14
426029 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426029 write(8, "TID = \n426029\n", 14) = 14
426029 write(3, "INFO:werkzeug:TID = \n426029\n", 28) = 28
426029 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426029 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426029 write(8, "LOG_STOP_wsgi, TS=1715882238.996"..., 37) = 37
426029 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426029 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426029 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426029 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426034 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426034 write(8, "LOG_START_wsgi ,TS=1715882239.67"..., 38) = 38
426034 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426034 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426034 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426034 write(8, "PID = \n425149\n", 14) = 14
426034 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426034 write(8, "TID = \n426034\n", 14) = 14
426034 write(3, "INFO:werkzeug:TID = \n426034\n", 28) = 28
426034 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426034 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426034 write(8, "LOG_STOP_wsgi, TS=1715882239.679"..., 37) = 37
426034 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426034 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426034 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426034 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426035 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426035 write(8, "LOG_START_wsgi ,TS=1715882239.68"..., 38) = 38
