394496 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
395081 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
395082 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
395082 write(8, "LOG_START_wsgi ,TS=1715880526.23"..., 37) = 37
395082 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
395082 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395082 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395082 write(8, "PID = \n394037\n", 14) = 14
395082 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395082 write(8, "TID = \n395082\n", 14) = 14
395082 write(3, "INFO:werkzeug:TID = \n395082\n", 28) = 28
395082 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395082 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395082 write(8, "LOG_STOP_wsgi, TS=1715880526.236"..., 36) = 36
395082 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
395082 write(1, "#*# REQ_SEND\n", 13)   = 13
395082 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395082 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395087 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
395087 write(8, "LOG_START_wsgi ,TS=1715880526.39"..., 38) = 38
395087 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395088 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395087 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395087 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
395088 write(8, "LOG_START_wsgi ,TS=1715880526.40"..., 38 <unfinished ...>
395088 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395087 write(8, "PID = \n394037\n", 14) = 14
395087 write(3, "INFO:werkzeug:PID = \n394037\n", 28 <unfinished ...>
395088 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
395088 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395087 write(8, "TID = \n395087\n", 14) = 14
395087 write(3, "INFO:werkzeug:TID = \n395087\n", 28 <unfinished ...>
395088 write(8, "PID = \n394037\n", 14 <unfinished ...>
395088 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395087 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395087 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
395088 write(8, "TID = \n395088\n", 14 <unfinished ...>
395088 write(3, "INFO:werkzeug:TID = \n395088\n", 28) = 28
395087 write(8, "LOG_STOP_wsgi, TS=1715880526.398"..., 37) = 37
395087 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
395088 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
395087 write(1, "#*# REQ_SEND\n", 13)   = 13
395088 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395087 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395088 write(8, "LOG_STOP_wsgi, TS=1715880526.400"..., 37) = 37
395088 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395088 write(1, "#*# REQ_SEND\n", 13)   = 13
395087 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395088 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395088 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
395062 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395062 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395062 write(1, "*#* RES_REC\n", 12)    = 12
395062 write(8, "REC_DATA_SIZE=12772\n", 20) = 20
395062 write(3, "INFO:werkzeug:REC_DATA_SIZE=1277"..., 34) = 34
395062 write(3, "INFO:jaeger_tracing:Reporting sp"..., 109) = 109
395062 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395062 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395070 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395070 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395070 write(1, "*#* RES_REC\n", 12)    = 12
395070 write(8, "REC_DATA_SIZE=12766\n", 20) = 20
395070 write(3, "INFO:werkzeug:REC_DATA_SIZE=1276"..., 34) = 34
395070 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395070 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395070 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395069 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395069 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395069 write(1, "*#* RES_REC\n", 12)    = 12
395069 write(8, "REC_DATA_SIZE=12613\n", 20) = 20
395069 write(3, "INFO:werkzeug:REC_DATA_SIZE=1261"..., 34) = 34
395069 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
395069 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395074 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395069 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395074 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395074 write(1, "*#* RES_REC\n", 12 <unfinished ...>
395074 write(8, "REC_DATA_SIZE=12563\n", 20) = 20
395074 write(3, "INFO:werkzeug:REC_DATA_SIZE=1256"..., 34) = 34
395074 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395074 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395074 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395067 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395067 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395067 write(1, "*#* RES_REC\n", 12)    = 12
395067 write(8, "REC_DATA_SIZE=12181\n", 20) = 20
395067 write(3, "INFO:werkzeug:REC_DATA_SIZE=1218"..., 34) = 34
395067 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
395067 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395067 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395077 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395077 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395077 write(1, "*#* RES_REC\n", 12)    = 12
395077 write(8, "REC_DATA_SIZE=11840\n", 20) = 20
395077 write(3, "INFO:werkzeug:REC_DATA_SIZE=1184"..., 34) = 34
395077 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395077 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395077 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395082 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395082 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395082 write(1, "*#* RES_REC\n", 12)    = 12
395082 write(8, "REC_DATA_SIZE=13456\n", 20) = 20
395082 write(3, "INFO:werkzeug:REC_DATA_SIZE=1345"..., 34) = 34
395082 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395082 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395081 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395082 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395081 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395081 write(1, "*#* RES_REC\n", 12 <unfinished ...>
395081 write(8, "REC_DATA_SIZE=12219\n", 20) = 20
395081 write(3, "INFO:werkzeug:REC_DATA_SIZE=1221"..., 34) = 34
395081 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395081 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395081 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395087 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395087 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395087 write(1, "*#* RES_REC\n", 12)    = 12
395087 write(8, "REC_DATA_SIZE=12024\n", 20) = 20
395087 write(3, "INFO:werkzeug:REC_DATA_SIZE=1202"..., 34) = 34
395087 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395087 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395087 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395088 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395088 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395088 write(1, "*#* RES_REC\n", 12)    = 12
395088 write(8, "REC_DATA_SIZE=12138\n", 20) = 20
395088 write(3, "INFO:werkzeug:REC_DATA_SIZE=1213"..., 34) = 34
395088 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395088 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395088 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395093 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395093 write(8, "LOG_START_wsgi ,TS=1715880527.79"..., 38) = 38
395093 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395093 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395093 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395093 write(8, "PID = \n394037\n", 14) = 14
395093 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395093 write(8, "TID = \n395093\n", 14) = 14
395093 write(3, "INFO:werkzeug:TID = \n395093\n", 28) = 28
395093 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395093 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395093 write(8, "LOG_STOP_wsgi, TS=1715880527.799"..., 37) = 37
395093 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395093 write(1, "#*# REQ_SEND\n", 13)   = 13
395093 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395093 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395099 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395099 write(8, "LOG_START_wsgi ,TS=1715880527.95"..., 38) = 38
395099 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395099 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395099 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395099 write(8, "PID = \n394037\n", 14) = 14
395099 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395099 write(8, "TID = \n395099\n", 14) = 14
395099 write(3, "INFO:werkzeug:TID = \n395099\n", 28) = 28
395099 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395099 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395099 write(8, "LOG_STOP_wsgi, TS=1715880527.958"..., 37) = 37
395099 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395099 write(1, "#*# REQ_SEND\n", 13)   = 13
395099 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395099 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395101 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
395101 write(8, "LOG_START_wsgi ,TS=1715880527.96"..., 38) = 38
395101 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
395101 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395102 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395101 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395101 write(8, "PID = \n394037\n", 14) = 14
395101 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395102 write(8, "LOG_START_wsgi ,TS=1715880527.96"..., 38) = 38
395102 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
395101 write(8, "TID = \n395101\n", 14) = 14
395101 write(3, "INFO:werkzeug:TID = \n395101\n", 28) = 28
395103 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
395102 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395102 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
395101 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
395101 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
395103 write(8, "LOG_START_wsgi ,TS=1715880527.96"..., 37 <unfinished ...>
395103 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
395102 write(8, "PID = \n394037\n", 14) = 14
395102 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395101 write(8, "LOG_STOP_wsgi, TS=1715880527.962"..., 37) = 37
395101 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
395103 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
395101 write(1, "#*# REQ_SEND\n", 13)   = 13
395103 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395101 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395102 write(8, "TID = \n395102\n", 14) = 14
395102 write(3, "INFO:werkzeug:TID = \n395102\n", 28) = 28
395103 write(8, "PID = \n394037\n", 14) = 14
395103 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395102 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395101 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395103 write(8, "TID = \n395103\n", 14) = 14
395102 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395102 write(8, "LOG_STOP_wsgi, TS=1715880527.963"..., 37) = 37
395103 write(3, "INFO:werkzeug:TID = \n395103\n", 28) = 28
395103 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395102 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395102 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
395103 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
395102 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395103 write(8, "LOG_STOP_wsgi, TS=1715880527.965"..., 36) = 36
395103 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
395103 write(1, "#*# REQ_SEND\n", 13)   = 13
395102 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395103 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395103 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
395110 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
395110 write(8, "LOG_START_wsgi ,TS=1715880528.23"..., 38) = 38
395110 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395110 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395110 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395111 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395110 write(8, "PID = \n394037\n", 14) = 14
395110 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395111 write(8, "LOG_START_wsgi ,TS=1715880528.23"..., 38) = 38
395112 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395111 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
395110 write(8, "TID = \n395110\n", 14 <unfinished ...>
395110 write(3, "INFO:werkzeug:TID = \n395110\n", 28 <unfinished ...>
395112 write(8, "LOG_START_wsgi ,TS=1715880528.23"..., 38 <unfinished ...>
395112 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
395111 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
395111 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
395110 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
395110 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
395112 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
395112 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395111 write(8, "PID = \n394037\n", 14) = 14
395111 write(3, "INFO:werkzeug:PID = \n394037\n", 28 <unfinished ...>
395110 write(8, "LOG_STOP_wsgi, TS=1715880528.234"..., 37 <unfinished ...>
395110 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
395112 write(8, "PID = \n394037\n", 14 <unfinished ...>
395110 write(1, "#*# REQ_SEND\n", 13)   = 13
395112 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395110 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395111 write(8, "TID = \n395111\n", 14) = 14
395111 write(3, "INFO:werkzeug:TID = \n395111\n", 28) = 28
395112 write(8, "TID = \n395112\n", 14) = 14
395110 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395111 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395112 write(3, "INFO:werkzeug:TID = \n395112\n", 28) = 28
395112 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395111 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395111 write(8, "LOG_STOP_wsgi, TS=1715880528.236"..., 37) = 37
395112 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395112 write(8, "LOG_STOP_wsgi, TS=1715880528.238"..., 37 <unfinished ...>
395111 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
395111 write(1, "#*# REQ_SEND\n", 13)   = 13
395112 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395111 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395112 write(1, "#*# REQ_SEND\n", 13)   = 13
395112 write(2, "{\"message\": \"Get with url http:/"..., 405 <unfinished ...>
395111 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
395112 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
395117 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395117 write(8, "LOG_START_wsgi ,TS=1715880528.38"..., 38) = 38
395117 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395117 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395117 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395117 write(8, "PID = \n394037\n", 14) = 14
395117 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395117 write(8, "TID = \n395117\n", 14) = 14
395117 write(3, "INFO:werkzeug:TID = \n395117\n", 28) = 28
395117 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395117 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395117 write(8, "LOG_STOP_wsgi, TS=1715880528.383"..., 37) = 37
395117 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395117 write(1, "#*# REQ_SEND\n", 13)   = 13
395117 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395117 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395120 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395120 write(8, "LOG_START_wsgi ,TS=1715880528.43"..., 38) = 38
395120 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395120 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395120 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395120 write(8, "PID = \n394037\n", 14) = 14
395120 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395120 write(8, "TID = \n395120\n", 14) = 14
395120 write(3, "INFO:werkzeug:TID = \n395120\n", 28) = 28
395120 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395120 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395120 write(8, "LOG_STOP_wsgi, TS=1715880528.430"..., 37) = 37
395120 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395120 write(1, "#*# REQ_SEND\n", 13)   = 13
395120 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395120 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395099 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395099 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395099 write(1, "*#* RES_REC\n", 12)    = 12
395099 write(8, "REC_DATA_SIZE=12262\n", 20) = 20
395099 write(3, "INFO:werkzeug:REC_DATA_SIZE=1226"..., 34) = 34
395099 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395099 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395099 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395093 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395093 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395093 write(1, "*#* RES_REC\n", 12)    = 12
395093 write(8, "REC_DATA_SIZE=12745\n", 20) = 20
395093 write(3, "INFO:werkzeug:REC_DATA_SIZE=1274"..., 34) = 34
395101 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395093 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395101 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395093 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395101 write(1, "*#* RES_REC\n", 12 <unfinished ...>
395093 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89 <unfinished ...>
395101 write(8, "REC_DATA_SIZE=12836\n", 20) = 20
395101 write(3, "INFO:werkzeug:REC_DATA_SIZE=1283"..., 34 <unfinished ...>
395101 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395101 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395101 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395102 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395102 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395102 write(1, "*#* RES_REC\n", 12)    = 12
395102 write(8, "REC_DATA_SIZE=12394\n", 20) = 20
395102 write(3, "INFO:werkzeug:REC_DATA_SIZE=1239"..., 34) = 34
395102 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395102 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395102 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395103 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395103 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395103 write(1, "*#* RES_REC\n", 12)    = 12
395103 write(8, "REC_DATA_SIZE=13395\n", 20) = 20
395103 write(3, "INFO:werkzeug:REC_DATA_SIZE=1339"..., 34) = 34
395103 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395103 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395103 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395110 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395110 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395110 write(1, "*#* RES_REC\n", 12)    = 12
395110 write(8, "REC_DATA_SIZE=12383\n", 20) = 20
395110 write(3, "INFO:werkzeug:REC_DATA_SIZE=1238"..., 34) = 34
395110 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395110 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395110 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
