394486 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
395241 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395244 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
395244 write(8, "LOG_START_wsgi ,TS=1715880532.23"..., 37) = 37
395244 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
395244 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395244 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395244 write(8, "PID = \n394017\n", 14) = 14
395244 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395244 write(8, "TID = \n395244\n", 14) = 14
395244 write(3, "INFO:werkzeug:TID = \n395244\n", 28) = 28
395244 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395244 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395244 write(8, "LOG_STOP_wsgi, TS=1715880532.239"..., 36) = 36
395244 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
395244 write(1, "#*# REQ_SEND\n", 13)   = 13
395244 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395244 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395247 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 362) = 362
395247 write(8, "LOG_START_wsgi ,TS=1715880532.32"..., 35) = 35
395247 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 49) = 49
395247 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395247 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395247 write(8, "PID = \n394017\n", 14) = 14
395247 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395247 write(8, "TID = \n395247\n", 14) = 14
395247 write(3, "INFO:werkzeug:TID = \n395247\n", 28) = 28
395247 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395247 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395247 write(8, "LOG_STOP_wsgi, TS=1715880532.321"..., 34) = 34
395247 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 48) = 48
395247 write(1, "#*# REQ_SEND\n", 13)   = 13
395247 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395247 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395250 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395250 write(8, "LOG_START_wsgi ,TS=1715880532.38"..., 38) = 38
395250 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395250 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395250 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395250 write(8, "PID = \n394017\n", 14) = 14
395250 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395250 write(8, "TID = \n395250\n", 14) = 14
395250 write(3, "INFO:werkzeug:TID = \n395250\n", 28) = 28
395250 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395250 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395250 write(8, "LOG_STOP_wsgi, TS=1715880532.385"..., 37) = 37
395250 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395250 write(1, "#*# REQ_SEND\n", 13)   = 13
395250 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395250 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395253 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395253 write(8, "LOG_START_wsgi ,TS=1715880532.42"..., 38) = 38
395253 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395253 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395253 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395253 write(8, "PID = \n394017\n", 14) = 14
395253 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395253 write(8, "TID = \n395253\n", 14) = 14
395253 write(3, "INFO:werkzeug:TID = \n395253\n", 28) = 28
395253 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395253 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395253 write(8, "LOG_STOP_wsgi, TS=1715880532.425"..., 37) = 37
395253 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395253 write(1, "#*# REQ_SEND\n", 13)   = 13
395253 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395253 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395226 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395226 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395226 write(1, "*#* RES_REC\n", 12)    = 12
395226 write(8, "REC_DATA_SIZE=12439\n", 20) = 20
395226 write(3, "INFO:werkzeug:REC_DATA_SIZE=1243"..., 34) = 34
395226 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395226 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395226 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395229 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395229 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395229 write(1, "*#* RES_REC\n", 12)    = 12
395229 write(8, "REC_DATA_SIZE=12567\n", 20) = 20
395229 write(3, "INFO:werkzeug:REC_DATA_SIZE=1256"..., 34) = 34
395229 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395229 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395229 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395235 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395235 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395235 write(1, "*#* RES_REC\n", 12)    = 12
395235 write(8, "REC_DATA_SIZE=12187\n", 20) = 20
395235 write(3, "INFO:werkzeug:REC_DATA_SIZE=1218"..., 34) = 34
395235 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395235 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395235 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395238 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395238 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395238 write(1, "*#* RES_REC\n", 12)    = 12
395238 write(8, "REC_DATA_SIZE=12656\n", 20) = 20
395238 write(3, "INFO:werkzeug:REC_DATA_SIZE=1265"..., 34) = 34
395238 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395238 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395238 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395231 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395231 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395231 write(1, "*#* RES_REC\n", 12)    = 12
395231 write(8, "REC_DATA_SIZE=12596\n", 20) = 20
395231 write(3, "INFO:werkzeug:REC_DATA_SIZE=1259"..., 34) = 34
395231 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395231 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395231 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395241 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395241 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395241 write(1, "*#* RES_REC\n", 12)    = 12
395241 write(8, "REC_DATA_SIZE=12459\n", 20) = 20
395241 write(3, "INFO:werkzeug:REC_DATA_SIZE=1245"..., 34) = 34
395241 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395241 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395241 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395244 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395244 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395244 write(1, "*#* RES_REC\n", 12)    = 12
395244 write(8, "REC_DATA_SIZE=12040\n", 20) = 20
395244 write(3, "INFO:werkzeug:REC_DATA_SIZE=1204"..., 34) = 34
395244 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395244 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395244 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395250 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395250 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395250 write(1, "*#* RES_REC\n", 12)    = 12
395250 write(8, "REC_DATA_SIZE=12415\n", 20) = 20
395253 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395250 write(3, "INFO:werkzeug:REC_DATA_SIZE=1241"..., 34) = 34
395253 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395253 write(1, "*#* RES_REC\n", 12)    = 12
395253 write(8, "REC_DATA_SIZE=13286\n", 20) = 20
395250 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395250 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395253 write(3, "INFO:werkzeug:REC_DATA_SIZE=1328"..., 34) = 34
395250 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395253 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395253 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395253 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395247 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395247 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395247 write(1, "*#* RES_REC\n", 12)    = 12
395247 write(8, "REC_DATA_SIZE=11921\n", 20) = 20
395247 write(3, "INFO:werkzeug:REC_DATA_SIZE=1192"..., 34) = 34
395247 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395247 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395247 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395264 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
395264 write(8, "LOG_START_wsgi ,TS=1715880533.76"..., 37) = 37
395264 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
395264 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395264 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395264 write(8, "PID = \n394017\n", 14) = 14
395264 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395264 write(8, "TID = \n395264\n", 14) = 14
395264 write(3, "INFO:werkzeug:TID = \n395264\n", 28) = 28
395264 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395264 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395264 write(8, "LOG_STOP_wsgi, TS=1715880533.763"..., 36) = 36
395264 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
395264 write(1, "#*# REQ_SEND\n", 13)   = 13
395264 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395264 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395267 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395267 write(8, "LOG_START_wsgi ,TS=1715880533.80"..., 38) = 38
395267 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395267 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395267 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395267 write(8, "PID = \n394017\n", 14) = 14
395267 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395267 write(8, "TID = \n395267\n", 14) = 14
395267 write(3, "INFO:werkzeug:TID = \n395267\n", 28) = 28
395267 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395267 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395267 write(8, "LOG_STOP_wsgi, TS=1715880533.804"..., 37) = 37
395267 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395267 write(1, "#*# REQ_SEND\n", 13)   = 13
395267 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395267 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395270 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 362) = 362
395270 write(8, "LOG_START_wsgi ,TS=1715880533.82"..., 35) = 35
395270 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 49) = 49
395270 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395270 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395270 write(8, "PID = \n394017\n", 14) = 14
395270 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395270 write(8, "TID = \n395270\n", 14) = 14
395270 write(3, "INFO:werkzeug:TID = \n395270\n", 28) = 28
395270 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395270 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395270 write(8, "LOG_STOP_wsgi, TS=1715880533.822"..., 34) = 34
395270 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 48) = 48
395270 write(1, "#*# REQ_SEND\n", 13)   = 13
395270 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395270 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395273 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 363) = 363
395273 write(8, "LOG_START_wsgi ,TS=1715880533.83"..., 36) = 36
395273 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 50) = 50
395273 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395273 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395273 write(8, "PID = \n394017\n", 14) = 14
395273 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395273 write(8, "TID = \n395273\n", 14) = 14
395273 write(3, "INFO:werkzeug:TID = \n395273\n", 28) = 28
395273 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395273 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395273 write(8, "LOG_STOP_wsgi, TS=1715880533.833"..., 35) = 35
395273 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 49) = 49
395273 write(1, "#*# REQ_SEND\n", 13)   = 13
395273 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395273 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395275 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395275 write(8, "LOG_START_wsgi ,TS=1715880533.83"..., 38) = 38
395275 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395275 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395275 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395275 write(8, "PID = \n394017\n", 14) = 14
395275 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395275 write(8, "TID = \n395275\n", 14) = 14
395275 write(3, "INFO:werkzeug:TID = \n395275\n", 28) = 28
395275 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395275 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395275 write(8, "LOG_STOP_wsgi, TS=1715880533.836"..., 37) = 37
395275 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395275 write(1, "#*# REQ_SEND\n", 13)   = 13
395275 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395275 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395279 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395279 write(8, "LOG_START_wsgi ,TS=1715880533.98"..., 38) = 38
395279 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395279 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395279 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395279 write(8, "PID = \n394017\n", 14) = 14
395279 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395279 write(8, "TID = \n395279\n", 14) = 14
395279 write(3, "INFO:werkzeug:TID = \n395279\n", 28) = 28
395279 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395279 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395279 write(8, "LOG_STOP_wsgi, TS=1715880533.985"..., 37) = 37
395279 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395279 write(1, "#*# REQ_SEND\n", 13)   = 13
395279 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395279 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395282 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395282 write(8, "LOG_START_wsgi ,TS=1715880534.14"..., 38) = 38
395282 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395282 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395282 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395282 write(8, "PID = \n394017\n", 14) = 14
395282 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395282 write(8, "TID = \n395282\n", 14) = 14
395282 write(3, "INFO:werkzeug:TID = \n395282\n", 28) = 28
395282 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395282 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395282 write(8, "LOG_STOP_wsgi, TS=1715880534.144"..., 37) = 37
395282 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395282 write(1, "#*# REQ_SEND\n", 13)   = 13
395282 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395282 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395285 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395285 write(8, "LOG_START_wsgi ,TS=1715880534.35"..., 38) = 38
395285 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395285 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395285 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395285 write(8, "PID = \n394017\n", 14) = 14
395285 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395285 write(8, "TID = \n395285\n", 14) = 14
395285 write(3, "INFO:werkzeug:TID = \n395285\n", 28) = 28
395285 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395285 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395285 write(8, "LOG_STOP_wsgi, TS=1715880534.352"..., 37) = 37
395285 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395285 write(1, "#*# REQ_SEND\n", 13)   = 13
395285 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395285 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395287 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395287 write(8, "LOG_START_wsgi ,TS=1715880534.35"..., 38) = 38
395287 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395287 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395287 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395287 write(8, "PID = \n394017\n", 14) = 14
395287 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395287 write(8, "TID = \n395287\n", 14) = 14
395287 write(3, "INFO:werkzeug:TID = \n395287\n", 28) = 28
395287 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395287 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395287 write(8, "LOG_STOP_wsgi, TS=1715880534.356"..., 37) = 37
395287 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395287 write(1, "#*# REQ_SEND\n", 13)   = 13
395287 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395287 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395291 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395291 write(8, "LOG_START_wsgi ,TS=1715880534.36"..., 38) = 38
395291 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395291 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395291 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395291 write(8, "PID = \n394017\n", 14) = 14
395291 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395291 write(8, "TID = \n395291\n", 14) = 14
395291 write(3, "INFO:werkzeug:TID = \n395291\n", 28) = 28
395291 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395291 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395291 write(8, "LOG_STOP_wsgi, TS=1715880534.367"..., 37) = 37
395291 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395291 write(1, "#*# REQ_SEND\n", 13)   = 13
395291 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395291 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395264 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395264 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395264 write(1, "*#* RES_REC\n", 12)    = 12
395264 write(8, "REC_DATA_SIZE=13852\n", 20) = 20
395264 write(3, "INFO:werkzeug:REC_DATA_SIZE=1385"..., 34) = 34
395264 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395264 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395264 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395267 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395267 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395267 write(1, "*#* RES_REC\n", 12)    = 12
395267 write(8, "REC_DATA_SIZE=12863\n", 20) = 20
395267 write(3, "INFO:werkzeug:REC_DATA_SIZE=1286"..., 34) = 34
395267 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395267 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395267 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395273 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395273 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395273 write(1, "*#* RES_REC\n", 12)    = 12
395273 write(8, "REC_DATA_SIZE=12290\n", 20) = 20
395273 write(3, "INFO:werkzeug:REC_DATA_SIZE=1229"..., 34) = 34
395273 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395273 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395273 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395270 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395270 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395270 write(1, "*#* RES_REC\n", 12)    = 12
395270 write(8, "REC_DATA_SIZE=12076\n", 20) = 20
395270 write(3, "INFO:werkzeug:REC_DATA_SIZE=1207"..., 34) = 34
395270 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
395270 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395270 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395275 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395275 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395275 write(1, "*#* RES_REC\n", 12)    = 12
395275 write(8, "REC_DATA_SIZE=12592\n", 20) = 20
395275 write(3, "INFO:werkzeug:REC_DATA_SIZE=1259"..., 34) = 34
395275 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395275 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395275 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395279 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
