359581 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359962 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359962 write(8, "TID = \n359962\n", 14) = 14
359962 write(3, "INFO:werkzeug:TID = \n359962\n", 28) = 28
359962 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359962 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359962 write(8, "LOG_STOP_wsgi, TS=1715874630.146"..., 37) = 37
359962 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359962 write(1, "#*# REQ_SEND\n", 13)   = 13
359962 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359962 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359965 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
359965 write(8, "LOG_START_wsgi ,TS=1715874630.17"..., 37) = 37
359965 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
359965 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359965 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359965 write(8, "PID = \n358884\n", 14) = 14
359965 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359965 write(8, "TID = \n359965\n", 14) = 14
359965 write(3, "INFO:werkzeug:TID = \n359965\n", 28) = 28
359965 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359965 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359965 write(8, "LOG_STOP_wsgi, TS=1715874630.176"..., 36) = 36
359965 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
359965 write(1, "#*# REQ_SEND\n", 13)   = 13
359965 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359965 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359975 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359975 write(8, "LOG_START_wsgi ,TS=1715874630.20"..., 38) = 38
359975 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359975 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359975 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359975 write(8, "PID = \n358884\n", 14) = 14
359975 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359975 write(8, "TID = \n359975\n", 14) = 14
359975 write(3, "INFO:werkzeug:TID = \n359975\n", 28) = 28
359975 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359975 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359975 write(8, "LOG_STOP_wsgi, TS=1715874630.209"..., 37) = 37
359975 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359975 write(1, "#*# REQ_SEND\n", 13)   = 13
359975 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359975 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359962 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359962 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359962 write(1, "*#* RES_REC\n", 12)    = 12
359962 write(8, "REC_DATA_SIZE=12688\n", 20) = 20
359962 write(3, "INFO:werkzeug:REC_DATA_SIZE=1268"..., 34) = 34
359962 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
359962 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359962 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359978 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359978 write(8, "LOG_START_wsgi ,TS=1715874631.04"..., 38) = 38
359978 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359978 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359978 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359978 write(8, "PID = \n358884\n", 14) = 14
359978 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359978 write(8, "TID = \n359978\n", 14) = 14
359978 write(3, "INFO:werkzeug:TID = \n359978\n", 28) = 28
359978 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359978 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359978 write(8, "LOG_STOP_wsgi, TS=1715874631.047"..., 37) = 37
359978 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359978 write(1, "#*# REQ_SEND\n", 13)   = 13
359978 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359978 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359975 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359975 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359975 write(1, "*#* RES_REC\n", 12)    = 12
359975 write(8, "REC_DATA_SIZE=12836\n", 20) = 20
359975 write(3, "INFO:werkzeug:REC_DATA_SIZE=1283"..., 34) = 34
359975 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
359975 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359975 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359965 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359965 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359965 write(1, "*#* RES_REC\n", 12)    = 12
359965 write(8, "REC_DATA_SIZE=12034\n", 20) = 20
359965 write(3, "INFO:werkzeug:REC_DATA_SIZE=1203"..., 34) = 34
359965 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359965 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359965 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359982 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359982 write(8, "LOG_START_wsgi ,TS=1715874631.08"..., 38) = 38
359982 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359982 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359982 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359982 write(8, "PID = \n358884\n", 14) = 14
359982 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359982 write(8, "TID = \n359982\n", 14) = 14
359982 write(3, "INFO:werkzeug:TID = \n359982\n", 28) = 28
359982 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359982 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359982 write(8, "LOG_STOP_wsgi, TS=1715874631.085"..., 37) = 37
359982 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359982 write(1, "#*# REQ_SEND\n", 13)   = 13
359982 write(2, "{\"message\": \"Get with url http:/"..., 405 <unfinished ...>
359982 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359983 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359983 write(8, "LOG_START_wsgi ,TS=1715874631.08"..., 38) = 38
359983 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359983 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
359983 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359983 write(8, "PID = \n358884\n", 14) = 14
359983 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359983 write(8, "TID = \n359983\n", 14) = 14
359983 write(3, "INFO:werkzeug:TID = \n359983\n", 28) = 28
359983 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359983 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359983 write(8, "LOG_STOP_wsgi, TS=1715874631.088"..., 37) = 37
359983 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359983 write(1, "#*# REQ_SEND\n", 13)   = 13
359983 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359983 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359987 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359987 write(8, "LOG_START_wsgi ,TS=1715874631.09"..., 38) = 38
359987 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359987 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359987 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359987 write(8, "PID = \n358884\n", 14) = 14
359987 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359987 write(8, "TID = \n359987\n", 14) = 14
359987 write(3, "INFO:werkzeug:TID = \n359987\n", 28) = 28
359987 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359987 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359987 write(8, "LOG_STOP_wsgi, TS=1715874631.098"..., 37) = 37
359987 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359987 write(1, "#*# REQ_SEND\n", 13)   = 13
359987 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359987 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359990 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359990 write(8, "LOG_START_wsgi ,TS=1715874631.10"..., 38) = 38
359990 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359990 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359990 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359990 write(8, "PID = \n358884\n", 14) = 14
359990 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359990 write(8, "TID = \n359990\n", 14) = 14
359990 write(3, "INFO:werkzeug:TID = \n359990\n", 28) = 28
359990 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359990 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359990 write(8, "LOG_STOP_wsgi, TS=1715874631.103"..., 37) = 37
359990 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359990 write(1, "#*# REQ_SEND\n", 13)   = 13
359990 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359990 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359993 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359993 write(8, "LOG_START_wsgi ,TS=1715874631.10"..., 38) = 38
359993 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359993 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359993 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359993 write(8, "PID = \n358884\n", 14) = 14
359993 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359993 write(8, "TID = \n359993\n", 14) = 14
359993 write(3, "INFO:werkzeug:TID = \n359993\n", 28) = 28
359993 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359993 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359993 write(8, "LOG_STOP_wsgi, TS=1715874631.108"..., 37) = 37
359993 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359993 write(1, "#*# REQ_SEND\n", 13)   = 13
359993 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359993 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359996 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359996 write(8, "LOG_START_wsgi ,TS=1715874631.16"..., 38) = 38
359996 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359996 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359996 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359996 write(8, "PID = \n358884\n", 14) = 14
359996 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359996 write(8, "TID = \n359996\n", 14) = 14
359996 write(3, "INFO:werkzeug:TID = \n359996\n", 28) = 28
359996 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359996 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359996 write(8, "LOG_STOP_wsgi, TS=1715874631.162"..., 37) = 37
359996 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359996 write(1, "#*# REQ_SEND\n", 13)   = 13
359996 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359996 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359978 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359978 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359978 write(1, "*#* RES_REC\n", 12)    = 12
359978 write(8, "REC_DATA_SIZE=12480\n", 20) = 20
359978 write(3, "INFO:werkzeug:REC_DATA_SIZE=1248"..., 34) = 34
359978 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359978 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359978 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359982 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359982 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359982 write(1, "*#* RES_REC\n", 12)    = 12
359982 write(8, "REC_DATA_SIZE=11802\n", 20) = 20
359982 write(3, "INFO:werkzeug:REC_DATA_SIZE=1180"..., 34) = 34
359982 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359982 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359982 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359987 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359987 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359987 write(1, "*#* RES_REC\n", 12)    = 12
359987 write(8, "REC_DATA_SIZE=11809\n", 20) = 20
359987 write(3, "INFO:werkzeug:REC_DATA_SIZE=1180"..., 34) = 34
359987 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359987 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359987 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359993 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359983 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359993 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359993 write(1, "*#* RES_REC\n", 12)    = 12
359983 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359993 write(8, "REC_DATA_SIZE=12777\n", 20) = 20
359993 write(3, "INFO:werkzeug:REC_DATA_SIZE=1277"..., 34) = 34
359983 write(1, "*#* RES_REC\n", 12)    = 12
359983 write(8, "REC_DATA_SIZE=12174\n", 20) = 20
359983 write(3, "INFO:werkzeug:REC_DATA_SIZE=1217"..., 34) = 34
359993 write(3, "INFO:jaeger_tracing:Reporting sp"..., 110) = 110
359993 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359983 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
359983 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359993 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359983 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359990 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90 <unfinished ...>
359990 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359990 write(1, "*#* RES_REC\n", 12)    = 12
359990 write(8, "REC_DATA_SIZE=12112\n", 20) = 20
359990 write(3, "INFO:werkzeug:REC_DATA_SIZE=1211"..., 34) = 34
359990 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359990 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359990 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359999 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359999 write(8, "LOG_START_wsgi ,TS=1715874632.01"..., 38) = 38
359999 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359999 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359999 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359999 write(8, "PID = \n358884\n", 14) = 14
359999 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359999 write(8, "TID = \n359999\n", 14) = 14
359999 write(3, "INFO:werkzeug:TID = \n359999\n", 28) = 28
359999 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359999 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359999 write(8, "LOG_STOP_wsgi, TS=1715874632.018"..., 37) = 37
359999 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359999 write(1, "#*# REQ_SEND\n", 13)   = 13
359999 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359999 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359996 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359996 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359996 write(1, "*#* RES_REC\n", 12)    = 12
359996 write(8, "REC_DATA_SIZE=12418\n", 20) = 20
359996 write(3, "INFO:werkzeug:REC_DATA_SIZE=1241"..., 34) = 34
359996 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359996 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359996 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360002 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360002 write(8, "LOG_START_wsgi ,TS=1715874632.08"..., 38) = 38
360002 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360002 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360002 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360002 write(8, "PID = \n358884\n", 14) = 14
360002 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360002 write(8, "TID = \n360002\n", 14) = 14
360002 write(3, "INFO:werkzeug:TID = \n360002\n", 28) = 28
360002 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360002 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360002 write(8, "LOG_STOP_wsgi, TS=1715874632.083"..., 37) = 37
360002 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360002 write(1, "#*# REQ_SEND\n", 13)   = 13
360002 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360002 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360005 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360005 write(8, "LOG_START_wsgi ,TS=1715874632.10"..., 38) = 38
360005 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360005 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360005 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360005 write(8, "PID = \n358884\n", 14) = 14
360005 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360005 write(8, "TID = \n360005\n", 14) = 14
360005 write(3, "INFO:werkzeug:TID = \n360005\n", 28) = 28
360005 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360005 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360005 write(8, "LOG_STOP_wsgi, TS=1715874632.106"..., 37) = 37
360005 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360005 write(1, "#*# REQ_SEND\n", 13)   = 13
360005 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360005 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359999 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359999 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359999 write(1, "*#* RES_REC\n", 12)    = 12
359999 write(8, "REC_DATA_SIZE=13474\n", 20) = 20
359999 write(3, "INFO:werkzeug:REC_DATA_SIZE=1347"..., 34) = 34
359999 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359999 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359999 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360015 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360015 write(8, "LOG_START_wsgi ,TS=1715874632.95"..., 38) = 38
360005 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360015 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360015 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360005 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360015 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360005 write(1, "*#* RES_REC\n", 12)    = 12
360015 write(8, "PID = \n358884\n", 14) = 14
360015 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360005 write(8, "REC_DATA_SIZE=12328\n", 20) = 20
360005 write(3, "INFO:werkzeug:REC_DATA_SIZE=1232"..., 34 <unfinished ...>
360015 write(8, "TID = \n360015\n", 14 <unfinished ...>
360015 write(3, "INFO:werkzeug:TID = \n360015\n", 28 <unfinished ...>
360015 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360005 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360005 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360015 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360015 write(8, "LOG_STOP_wsgi, TS=1715874632.950"..., 37) = 37
360005 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360015 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360015 write(1, "#*# REQ_SEND\n", 13)   = 13
360002 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360002 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360002 write(1, "*#* RES_REC\n", 12)    = 12
360015 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360002 write(8, "REC_DATA_SIZE=12032\n", 20) = 20
360002 write(3, "INFO:werkzeug:REC_DATA_SIZE=1203"..., 34) = 34
360015 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360002 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360002 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360002 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89 <unfinished ...>
360018 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
360018 write(8, "LOG_START_wsgi ,TS=1715874632.97"..., 37) = 37
360018 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360018 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360018 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360018 write(8, "PID = \n358884\n", 14) = 14
360018 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360018 write(8, "TID = \n360018\n", 14) = 14
360018 write(3, "INFO:werkzeug:TID = \n360018\n", 28) = 28
360018 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360018 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360018 write(8, "LOG_STOP_wsgi, TS=1715874632.970"..., 36) = 36
360018 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360018 write(1, "#*# REQ_SEND\n", 13)   = 13
360018 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360018 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360021 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360021 write(8, "LOG_START_wsgi ,TS=1715874632.98"..., 38) = 38
360021 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360021 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360021 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360021 write(8, "PID = \n358884\n", 14) = 14
360021 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
