359571 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
359846 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359845 write(8, "REC_DATA_SIZE=12652\n", 20) = 20
359846 write(1, "*#* RES_REC\n", 12)    = 12
359845 write(3, "INFO:werkzeug:REC_DATA_SIZE=1265"..., 34) = 34
359846 write(8, "REC_DATA_SIZE=12125\n", 20) = 20
359846 write(3, "INFO:werkzeug:REC_DATA_SIZE=1212"..., 34) = 34
359847 write(17, "[{\"Name\": \"You Can't and Won't S"..., 12132) = 12132
359845 write(18, "[{\"Name\": \"If I'm Being Honest\","..., 12603) = 12603
359847 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
359846 write(19, "[{\"Name\": \"Foundation's Edge\", \""..., 12076) = 12076
359847 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359847 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359845 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359845 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359846 write(3, "INFO:jaeger_tracing:Reporting sp"..., 89) = 89
359846 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359845 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359846 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359848 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359848 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359848 write(1, "*#* RES_REC\n", 12)    = 12
359848 write(8, "REC_DATA_SIZE=11390\n", 20) = 20
359848 write(3, "INFO:werkzeug:REC_DATA_SIZE=1139"..., 34) = 34
359848 write(10, "[{\"Name\": \"Desolate Angel\", \"Rat"..., 11341) = 11341
359848 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359848 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359848 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359851 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359851 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359851 write(1, "*#* RES_REC\n", 12)    = 12
359851 write(8, "REC_DATA_SIZE=11731\n", 20) = 20
359851 write(3, "INFO:werkzeug:REC_DATA_SIZE=1173"..., 34) = 34
359851 write(10, "[{\"Name\": \"Os \\u00c3\\u0081speros"..., 11682) = 11682
359851 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359851 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359851 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359850 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359850 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359850 write(1, "*#* RES_REC\n", 12)    = 12
359850 write(8, "REC_DATA_SIZE=12809\n", 20) = 20
359850 write(3, "INFO:werkzeug:REC_DATA_SIZE=1280"..., 34) = 34
359850 write(10, "[{\"Name\": \"Sense of Evil\", \"Rati"..., 12760) = 12760
359850 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359850 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359850 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359849 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359849 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359849 write(1, "*#* RES_REC\n", 12)    = 12
359849 write(8, "REC_DATA_SIZE=12208\n", 20) = 20
359849 write(3, "INFO:werkzeug:REC_DATA_SIZE=1220"..., 34) = 34
359849 write(10, "[{\"Name\": \"Getting It Done: How "..., 12159) = 12159
359849 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
359849 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359849 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359866 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
359866 write(8, "LOG_START_wsgi ,TS=1715874628.26"..., 38) = 38
359867 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
359866 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359867 write(8, "LOG_START_wsgi ,TS=1715874628.26"..., 38) = 38
359867 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359866 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
359868 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
359868 write(8, "LOG_START_wsgi ,TS=1715874628.26"..., 38) = 38
359866 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
359867 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
359868 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359866 write(8, "PID = \n358864\n", 14) = 14
359867 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
359868 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
359866 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
359867 write(8, "PID = \n358864\n", 14) = 14
359868 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
359866 write(8, "TID = \n359866\n", 14) = 14
359867 write(3, "INFO:werkzeug:PID = \n358864\n", 28 <unfinished ...>
359868 write(8, "PID = \n358864\n", 14 <unfinished ...>
359866 write(3, "INFO:werkzeug:TID = \n359866\n", 28) = 28
359867 write(8, "TID = \n359867\n", 14) = 14
359868 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
359867 write(3, "INFO:werkzeug:TID = \n359867\n", 28) = 28
359866 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359866 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
359868 write(8, "TID = \n359868\n", 14 <unfinished ...>
359868 write(3, "INFO:werkzeug:TID = \n359868\n", 28) = 28
359867 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359867 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359866 write(8, "LOG_STOP_wsgi, TS=1715874628.260"..., 37) = 37
359866 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
359868 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
359866 write(1, "#*# REQ_SEND\n", 13)   = 13
359868 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359866 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
359867 write(8, "LOG_STOP_wsgi, TS=1715874628.261"..., 37) = 37
359867 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359868 write(8, "LOG_STOP_wsgi, TS=1715874628.262"..., 37) = 37
359867 write(1, "#*# REQ_SEND\n", 13)   = 13
359866 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359867 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
359868 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359868 write(1, "#*# REQ_SEND\n", 13)   = 13
359868 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
359867 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359868 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359866 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359866 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359866 write(1, "*#* RES_REC\n", 12)    = 12
359866 write(8, "REC_DATA_SIZE=11828\n", 20) = 20
359866 write(3, "INFO:werkzeug:REC_DATA_SIZE=1182"..., 34) = 34
359866 write(13, "[{\"Name\": \"Escape to God: How Ou"..., 11779) = 11779
359866 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359866 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359866 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359908 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
359908 write(8, "LOG_START_wsgi ,TS=1715874629.14"..., 38) = 38
359908 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359908 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
359908 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
359908 write(8, "PID = \n358864\n", 14) = 14
359908 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
359908 write(8, "TID = \n359908\n", 14) = 14
359908 write(3, "INFO:werkzeug:TID = \n359908\n", 28) = 28
359908 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359908 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359908 write(8, "LOG_STOP_wsgi, TS=1715874629.142"..., 37) = 37
359908 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359908 write(1, "#*# REQ_SEND\n", 13)   = 13
359908 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
359908 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
359909 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
359909 write(8, "LOG_START_wsgi ,TS=1715874629.14"..., 37) = 37
359909 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
359909 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
359910 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
359909 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160 <unfinished ...>
359910 write(8, "LOG_START_wsgi ,TS=1715874629.14"..., 38) = 38
359910 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359909 write(8, "PID = \n358864\n", 14) = 14
359909 write(3, "INFO:werkzeug:PID = \n358864\n", 28 <unfinished ...>
359910 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146 <unfinished ...>
359910 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
359909 write(8, "TID = \n359909\n", 14) = 14
359909 write(3, "INFO:werkzeug:TID = \n359909\n", 28 <unfinished ...>
359910 write(8, "PID = \n358864\n", 14 <unfinished ...>
359910 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
359909 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359909 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
359910 write(8, "TID = \n359910\n", 14 <unfinished ...>
359910 write(3, "INFO:werkzeug:TID = \n359910\n", 28) = 28
359909 write(8, "LOG_STOP_wsgi, TS=1715874629.145"..., 36) = 36
359909 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50 <unfinished ...>
359910 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
359909 write(1, "#*# REQ_SEND\n", 13)   = 13
359910 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359909 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
359910 write(8, "LOG_STOP_wsgi, TS=1715874629.147"..., 37) = 37
359910 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359910 write(1, "#*# REQ_SEND\n", 13)   = 13
359909 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359910 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
359910 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
359868 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359868 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359868 write(1, "*#* RES_REC\n", 12)    = 12
359868 write(8, "REC_DATA_SIZE=12072\n", 20) = 20
359868 write(3, "INFO:werkzeug:REC_DATA_SIZE=1207"..., 34) = 34
359868 write(15, "[{\"Name\": \"Yellow Woman and a Be"..., 12023) = 12023
359868 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359868 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359868 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359915 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
359915 write(8, "LOG_START_wsgi ,TS=1715874629.15"..., 38 <unfinished ...>
359915 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359915 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
359915 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
359915 write(8, "PID = \n358864\n", 14) = 14
359915 write(3, "INFO:werkzeug:PID = \n358864\n", 28 <unfinished ...>
359915 write(8, "TID = \n359915\n", 14) = 14
359915 write(3, "INFO:werkzeug:TID = \n359915\n", 28) = 28
359915 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359915 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359915 write(8, "LOG_STOP_wsgi, TS=1715874629.158"..., 37) = 37
359915 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359915 write(1, "#*# REQ_SEND\n", 13)   = 13
359915 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
359915 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359924 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
359924 write(8, "LOG_START_wsgi ,TS=1715874629.17"..., 37) = 37
359924 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
359924 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
359924 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
359924 write(8, "PID = \n358864\n", 14) = 14
359924 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
359924 write(8, "TID = \n359924\n", 14) = 14
359924 write(3, "INFO:werkzeug:TID = \n359924\n", 28) = 28
359924 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359924 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359924 write(8, "LOG_STOP_wsgi, TS=1715874629.173"..., 36) = 36
359924 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
359924 write(1, "#*# REQ_SEND\n", 13)   = 13
359924 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
359924 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359926 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
359926 write(8, "LOG_START_wsgi ,TS=1715874629.17"..., 38) = 38
359926 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359926 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
359926 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
359926 write(8, "PID = \n358864\n", 14) = 14
359926 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
359926 write(8, "TID = \n359926\n", 14) = 14
359926 write(3, "INFO:werkzeug:TID = \n359926\n", 28) = 28
359926 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359926 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359926 write(8, "LOG_STOP_wsgi, TS=1715874629.176"..., 37) = 37
359926 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359926 write(1, "#*# REQ_SEND\n", 13)   = 13
359926 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
359926 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359867 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359867 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359867 write(1, "*#* RES_REC\n", 12)    = 12
359867 write(8, "REC_DATA_SIZE=12508\n", 20) = 20
359867 write(3, "INFO:werkzeug:REC_DATA_SIZE=1250"..., 34) = 34
359867 write(14, "[{\"Name\": \"Dawn of the Knight I "..., 12459) = 12459
359867 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359867 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359867 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359937 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
359937 write(8, "LOG_START_wsgi ,TS=1715874629.20"..., 38) = 38
359937 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359937 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
359937 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
359937 write(8, "PID = \n358864\n", 14) = 14
359937 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
359937 write(8, "TID = \n359937\n", 14) = 14
359937 write(3, "INFO:werkzeug:TID = \n359937\n", 28) = 28
359937 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359937 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359937 write(8, "LOG_STOP_wsgi, TS=1715874629.204"..., 37) = 37
359937 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359937 write(1, "#*# REQ_SEND\n", 13)   = 13
359937 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
359937 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359910 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359910 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359910 write(1, "*#* RES_REC\n", 12)    = 12
359910 write(8, "REC_DATA_SIZE=12341\n", 20) = 20
359910 write(3, "INFO:werkzeug:REC_DATA_SIZE=1234"..., 34) = 34
359910 write(19, "[{\"Name\": \"Ten Small Beds\", \"Rat"..., 12292) = 12292
359910 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359910 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359910 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359908 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359908 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359908 write(1, "*#* RES_REC\n", 12)    = 12
359908 write(8, "REC_DATA_SIZE=12218\n", 20) = 20
359908 write(3, "INFO:werkzeug:REC_DATA_SIZE=1221"..., 34) = 34
359908 write(16, "[{\"Name\": \"No Man Is an Island\","..., 12169) = 12169
359909 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359908 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359909 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359908 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359909 write(1, "*#* RES_REC\n", 12 <unfinished ...>
359908 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83 <unfinished ...>
359909 write(8, "REC_DATA_SIZE=12619\n", 20) = 20
359909 write(3, "INFO:werkzeug:REC_DATA_SIZE=1261"..., 34 <unfinished ...>
359909 write(16, "[{\"Name\": \"When the Lion Feeds\","..., 12570) = 12570
359909 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359909 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359909 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359915 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359915 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359915 write(1, "*#* RES_REC\n", 12)    = 12
359915 write(8, "REC_DATA_SIZE=12789\n", 20) = 20
359915 write(3, "INFO:werkzeug:REC_DATA_SIZE=1278"..., 34) = 34
359915 write(10, "[{\"Name\": \"Olive's Ocean\", \"Rati"..., 12740) = 12740
359915 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359915 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359915 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359937 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359937 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359937 write(1, "*#* RES_REC\n", 12)    = 12
359937 write(8, "REC_DATA_SIZE=12019\n", 20) = 20
359937 write(3, "INFO:werkzeug:REC_DATA_SIZE=1201"..., 34) = 34
359937 write(10, "[{\"Name\": \"Every Exquisite Thing"..., 11970) = 11970
359924 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359924 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359924 write(1, "*#* RES_REC\n", 12 <unfinished ...>
359937 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359924 write(8, "REC_DATA_SIZE=12310\n", 20) = 20
359924 write(3, "INFO:werkzeug:REC_DATA_SIZE=1231"..., 34) = 34
359937 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359937 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359924 write(10, "[{\"Name\": \"Cold Magic\", \"Rating\""..., 12261) = 12261
359924 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
359924 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359924 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359961 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
359961 write(8, "LOG_START_wsgi ,TS=1715874630.14"..., 37) = 37
359961 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
359961 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
359961 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
359961 write(8, "PID = \n358864\n", 14) = 14
359961 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
359961 write(8, "TID = \n359961\n", 14) = 14
359961 write(3, "INFO:werkzeug:TID = \n359961\n", 28) = 28
359961 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359961 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359961 write(8, "LOG_STOP_wsgi, TS=1715874630.140"..., 36) = 36
359961 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
359961 write(1, "#*# REQ_SEND\n", 13)   = 13
359961 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
359961 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359926 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
359926 write(2, "{\"message\": \"Response <Response "..., 202) = 202
359926 write(1, "*#* RES_REC\n", 12)    = 12
359926 write(8, "REC_DATA_SIZE=11881\n", 20) = 20
359926 write(3, "INFO:werkzeug:REC_DATA_SIZE=1188"..., 34) = 34
359926 write(12, "[{\"Name\": \"Whoever You Are\", \"Ra"..., 11832) = 11832
359926 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
359926 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
359926 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
359964 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
359964 write(8, "LOG_START_wsgi ,TS=1715874630.17"..., 37) = 37
359964 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
359964 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
359964 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
359964 write(8, "PID = \n358864\n", 14) = 14
359964 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
359964 write(8, "TID = \n359964\n", 14) = 14
359964 write(3, "INFO:werkzeug:TID = \n359964\n", 28) = 28
359964 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359964 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359964 write(8, "LOG_STOP_wsgi, TS=1715874630.173"..., 36) = 36
359964 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
359964 write(1, "#*# REQ_SEND\n", 13)   = 13
359964 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
